year,state,source,generation
2017,AR,Total,60775216
2017,AR,Coal,26285435
2017,AR,Hydro,2943309
2017,AR,Natural Gas,17314370
2017,AR,Nuclear,12691079
2017,AR,Petroleum,48979
2017,AR,Solar,30812
2017,AZ,Total,105851765
2017,AZ,Coal,31396138
2017,AZ,Hydro,6831891
2017,AZ,Natural Gas,29590699
2017,AZ,Nuclear,32340138
2017,AZ,Petroleum,56729
2017,AZ,Solar,4942001
2017,AZ,Wind,569934
2017,CA,Total,206146520
2017,CA,Coal,291092
2017,CA,Hydro,42363141
2017,CA,Natural Gas,88350158
2017,CA,Nuclear,17901079
2017,CA,Petroleum,45796
2017,CA,Solar,24352917
2017,CA,Wind,12822948
2017,CO,Total,53844002
2017,CO,Coal,29242216
2017,CO,Hydro,1897228
2017,CO,Natural Gas,12532242
2017,CO,Petroleum,7249
2017,CO,Solar,954498
2017,CO,Wind,9314663
2017,CT,Total,34562654
2017,CT,Coal,197509
2017,CT,Hydro,332187
2017,CT,Natural Gas,15961257
2017,CT,Nuclear,16499621
2017,CT,Petroleum,178437
2017,CT,Solar,39866
2017,CT,Wind,12706
2017,DE,Total,7495976
2017,DE,Coal,358797
2017,DE,Natural Gas,6723188
2017,DE,Petroleum,25413
2017,DE,Solar,50285
2017,DE,Wind,4965
2017,FL,Total,238413437
2017,FL,Coal,37512762
2017,FL,Hydro,218299
2017,FL,Natural Gas,161104588
2017,FL,Nuclear,29146219
2017,FL,Petroleum,1462884
2017,FL,Solar,876427
2017,GA,Total,127455314
2017,GA,Coal,32487058
2017,GA,Hydro,2409749
2017,GA,Natural Gas,52722500
2017,GA,Nuclear,33708805
2017,GA,Petroleum,282778
2017,GA,Solar,1986272
2017,HI,Total,9812968
2017,HI,Coal,1375724
2017,HI,Hydro,66075
2017,HI,Petroleum,6633596
2017,HI,Solar,175019
2017,HI,Wind,532055
2017,IA,Total,57909566
2017,IA,Coal,25358230
2017,IA,Hydro,1033940
2017,IA,Natural Gas,4567447
2017,IA,Nuclear,5213509
2017,IA,Petroleum,146719
2017,IA,Solar,4838
2017,IA,Wind,21372752
2017,ID,Total,17396024
2017,ID,Coal,23837
2017,ID,Hydro,10670409
2017,ID,Natural Gas,3079407
2017,ID,Petroleum,170
2017,ID,Solar,459345
2017,ID,Wind,2544675
2017,IL,Total,183591571
2017,IL,Coal,57980286
2017,IL,Hydro,125131
2017,IL,Natural Gas,15016210
2017,IL,Nuclear,97191142
2017,IL,Petroleum,51146
2017,IL,Solar,52147
2017,IL,Wind,12267766
2017,IN,Total,98929818
2017,IN,Coal,72384957
2017,IN,Hydro,306080
2017,IN,Natural Gas,17975917
2017,IN,Petroleum,125323
2017,IN,Solar,277675
2017,IN,Wind,5089390
2017,KS,Total,50933296
2017,KS,Coal,19389771
2017,KS,Hydro,29218
2017,KS,Natural Gas,2146555
2017,KS,Nuclear,10647987
2017,KS,Petroleum,54518
2017,KS,Solar,5280
2017,KS,Wind,18598073
2017,KY,Total,73179196
2017,KY,Coal,57236509
2017,KY,Hydro,4506018
2017,KY,Natural Gas,10379628
2017,KY,Petroleum,497770
2017,KY,Solar,19885
2017,LA,Total,97719213
2017,LA,Coal,12315925
2017,LA,Hydro,906237
2017,LA,Natural Gas,59001092
2017,LA,Nuclear,15409745
2017,LA,Petroleum,4569753
2017,LA,Solar,2423
2017,MA,Total,32204115
2017,MA,Coal,1136318
2017,MA,Hydro,1037491
2017,MA,Natural Gas,22152558
2017,MA,Nuclear,5047170
2017,MA,Petroleum,265507
2017,MA,Solar,788474
2017,MA,Wind,232622
2017,MD,Total,34104080
2017,MD,Coal,8514009
2017,MD,Hydro,1965459
2017,MD,Natural Gas,6729039
2017,MD,Nuclear,15106988
2017,MD,Petroleum,102157
2017,MD,Solar,267090
2017,MD,Wind,561349
2017,ME,Total,11264280
2017,ME,Coal,67935
2017,ME,Hydro,3388777
2017,ME,Natural Gas,2237068
2017,ME,Petroleum,132391
2017,ME,Solar,5436
2017,ME,Wind,2332853
2017,MI,Total,112313501
2017,MI,Coal,42020548
2017,MI,Hydro,1678957
2017,MI,Natural Gas,26130658
2017,MI,Nuclear,32381192
2017,MI,Petroleum,1116511
2017,MI,Solar,63304
2017,MI,Wind,5191273
2017,MN,Total,58748831
2017,MN,Coal,22781898
2017,MN,Hydro,1257702
2017,MN,Natural Gas,6707592
2017,MN,Nuclear,13904351
2017,MN,Petroleum,35152
2017,MN,Solar,596124
2017,MN,Wind,11137272
2017,MO,Total,84606731
2017,MO,Coal,67518943
2017,MO,Hydro,1181580
2017,MO,Natural Gas,5205285
2017,MO,Nuclear,8304127
2017,MO,Petroleum,60720
2017,MO,Solar,56188
2017,MO,Wind,2032318
2017,MS,Total,59727637
2017,MS,Coal,4628230
2017,MS,Natural Gas,46158473
2017,MS,Nuclear,7364648
2017,MS,Petroleum,11460
2017,MS,Solar,85923
2017,MT,Total,28220946
2017,MT,Coal,13864099
2017,MT,Hydro,10946461
2017,MT,Natural Gas,416521
2017,MT,Petroleum,458653
2017,MT,Solar,13633
2017,MT,Wind,2154823
2017,NC,Total,128468117
2017,NC,Coal,34460167
2017,NC,Hydro,3818017
2017,NC,Natural Gas,38589794
2017,NC,Nuclear,42374264
2017,NC,Petroleum,251381
2017,NC,Solar,5114118
2017,NC,Wind,470743
2017,ND,Total,41505074
2017,ND,Coal,26756465
2017,ND,Hydro,2582107
2017,ND,Natural Gas,676031
2017,ND,Petroleum,35727
2017,ND,Wind,11359233
2017,NE,Total,35406982
2017,NE,Coal,21173563
2017,NE,Hydro,1489058
2017,NE,Natural Gas,629354
2017,NE,Nuclear,6912737
2017,NE,Petroleum,5641
2017,NE,Solar,15258
2017,NE,Wind,5084084
2017,NH,Total,17446841
2017,NH,Coal,287281
2017,NH,Hydro,1413402
2017,NH,Natural Gas,3580103
2017,NH,Nuclear,9990704
2017,NH,Petroleum,104896
2017,NH,Wind,411592
2017,NJ,Total,75644513
2017,NJ,Coal,1216091
2017,NJ,Hydro,13633
2017,NJ,Natural Gas,37707848
2017,NJ,Nuclear,34032698
2017,NJ,Petroleum,156364
2017,NJ,Solar,925997
2017,NJ,Wind,22447
2017,NM,Total,33597413
2017,NM,Coal,18414483
2017,NM,Hydro,193249
2017,NM,Natural Gas,9131655
2017,NM,Petroleum,40850
2017,NM,Solar,1192641
2017,NM,Wind,4594571
2017,NV,Total,38201294
2017,NV,Coal,1865592
2017,NV,Hydro,1812700
2017,NV,Natural Gas,26625904
2017,NV,Petroleum,8746
2017,NV,Solar,4145867
2017,NV,Wind,361364
2017,NY,Total,128025386
2017,NY,Coal,770296
2017,NY,Hydro,30144932
2017,NY,Natural Gas,47271756
2017,NY,Nuclear,42167409
2017,NY,Petroleum,597893
2017,NY,Solar,182804
2017,NY,Wind,4135951
2017,OH,Total,120814403
2017,OH,Coal,68343636
2017,OH,Hydro,277349
2017,OH,Natural Gas,30059549
2017,OH,Nuclear,17687789
2017,OH,Petroleum,1241106
2017,OH,Solar,105178
2017,OH,Wind,1588560
2017,OK,Total,73731654
2017,OK,Coal,17367854
2017,OK,Hydro,2036200
2017,OK,Natural Gas,30450569
2017,OK,Petroleum,16054
2017,OK,Solar,32582
2017,OK,Wind,23598843
2017,OR,Total,62713747
2017,OR,Coal,1728105
2017,OR,Hydro,38293938
2017,OR,Natural Gas,15066379
2017,OR,Petroleum,10394
2017,OR,Solar,194052
2017,OR,Wind,6226593
2017,PA,Total,213591294
2017,PA,Coal,47634271
2017,PA,Hydro,3123316
2017,PA,Natural Gas,72503448
2017,PA,Nuclear,83199832
2017,PA,Petroleum,355418
2017,PA,Solar,69616
2017,PA,Wind,3590565
2017,RI,Total,7614941
2017,RI,Coal,0
2017,RI,Hydro,2372
2017,RI,Natural Gas,7188192
2017,RI,Petroleum,58408
2017,RI,Solar,14083
2017,RI,Wind,148902
2017,SC,Total,93080939
2017,SC,Coal,18151744
2017,SC,Hydro,1835039
2017,SC,Natural Gas,17156339
2017,SC,Nuclear,54344554
2017,SC,Petroleum,97651
2017,SC,Solar,79522
2017,SD,Total,10935719
2017,SD,Coal,2062462
2017,SD,Hydro,5255520
2017,SD,Natural Gas,654348
2017,SD,Petroleum,3031
2017,SD,Solar,2056
2017,SD,Wind,2958302
2017,TN,Total,79046222
2017,TN,Coal,27715284
2017,TN,Hydro,8691134
2017,TN,Natural Gas,10268361
2017,TN,Nuclear,31817502
2017,TN,Petroleum,123663
2017,TN,Solar,92342
2017,TN,Wind,43327
2017,TX,Total,452794365
2017,TX,Coal,134648358
2017,TX,Hydro,1061997
2017,TX,Natural Gas,204511996
2017,TX,Nuclear,38581401
2017,TX,Petroleum,163711
2017,TX,Solar,2189127
2017,TX,Wind,67060997
2017,UT,Total,37411876
2017,UT,Coal,26389567
2017,UT,Hydro,1293715
2017,UT,Natural Gas,5870852
2017,UT,Petroleum,38413
2017,UT,Solar,2211105
2017,UT,Wind,858252
2017,VA,Total,90417149
2017,VA,Coal,10726422
2017,VA,Hydro,1116355
2017,VA,Natural Gas,44506885
2017,VA,Nuclear,30553734
2017,VA,Petroleum,456125
2017,VA,Solar,313221
2017,VT,Total,2141388
2017,VT,Hydro,1280368
2017,VT,Natural Gas,1807
2017,VT,Petroleum,7133
2017,VT,Solar,98801
2017,VT,Wind,305406
2017,WA,Total,115912078
2017,WA,Coal,5489504
2017,WA,Hydro,82182855
2017,WA,Natural Gas,10849269
2017,WA,Nuclear,8128259
2017,WA,Petroleum,23117
2017,WA,Solar,481
2017,WA,Wind,6925155
2017,WI,Total,65107333
2017,WI,Coal,35852222
2017,WI,Hydro,2657226
2017,WI,Natural Gas,13655685
2017,WI,Nuclear,9648979
2017,WI,Petroleum,144395
2017,WI,Solar,21465
2017,WI,Wind,1640687
2017,WV,Total,73357080
2017,WV,Coal,68349009
2017,WV,Hydro,1658492
2017,WV,Natural Gas,1526728
2017,WV,Petroleum,119780
2017,WV,Wind,1682341
2017,WY,Total,46741846
2017,WY,Coal,40068566
2017,WY,Hydro,1123624
2017,WY,Natural Gas,778989
2017,WY,Petroleum,43846
2017,WY,Wind,4320655
2018,AK,Total,6247359
2018,AK,Coal,628564
2018,AK,Hydro,1664225
2018,AK,Natural Gas,2947902
2018,AK,Petroleum,809278
2018,AK,Wind,155015
2018,AL,Total,145057994
2018,AL,Coal,31777520
2018,AL,Hydro,11143139
2018,AL,Natural Gas,58800419
2018,AL,Nuclear,39462827
2018,AL,Petroleum,65704
2018,AL,Solar,357252
2018,AR,Total,67999352
2018,AR,Coal,29996101
2018,AR,Hydro,3008775
2018,AR,Natural Gas,20623705
2018,AR,Nuclear,12720818
2018,AR,Petroleum,35517
2018,AR,Solar,203413
2018,AZ,Total,111925144
2018,AZ,Coal,30744623
2018,AZ,Hydro,6982242
2018,AZ,Natural Gas,37168075
2018,AZ,Nuclear,31097259
2018,AZ,Petroleum,49946
2018,AZ,Solar,5140377
2018,AZ,Wind,530190
2018,CA,Total,195465638
2018,CA,Coal,281328
2018,CA,Hydro,26330667
2018,CA,Natural Gas,89804703
2018,CA,Nuclear,18213519
2018,CA,Petroleum,68878
2018,CA,Solar,26985177
2018,CA,Wind,14023951
2018,CO,Total,55386279
2018,CO,Coal,26382060
2018,CO,Hydro,1825385
2018,CO,Natural Gas,16398439
2018,CO,Petroleum,11882
2018,CO,Solar,1062380
2018,CO,Wind,9745150
2018,CT,Total,39453552
2018,CT,Coal,329701
2018,CT,Hydro,555319
2018,CT,Natural Gas,20006457
2018,CT,Nuclear,16881492
2018,CT,Petroleum,338957
2018,CT,Solar,105555
2018,CT,Wind,12295
2018,DE,Total,6240644
2018,DE,Coal,273388
2018,DE,Natural Gas,5400155
2018,DE,Petroleum,200824
2018,DE,Solar,49789
2018,DE,Wind,5207
2018,FL,Total,244252035
2018,FL,Coal,30272201
2018,FL,Hydro,232574
2018,FL,Natural Gas,171872214
2018,FL,Nuclear,29312349
2018,FL,Petroleum,2077358
2018,FL,Solar,2412063
2018,GA,Total,129239371
2018,GA,Coal,32180555
2018,GA,Hydro,3696868
2018,GA,Natural Gas,51972110
2018,GA,Nuclear,34362676
2018,GA,Petroleum,435734
2018,GA,Solar,1995837
2018,HI,Total,9796773
2018,HI,Coal,1311203
2018,HI,Hydro,96520
2018,HI,Petroleum,6748947
2018,HI,Solar,184576
2018,HI,Wind,601934
2018,IA,Total,63380569
2018,IA,Coal,28552999
2018,IA,Hydro,924861
2018,IA,Natural Gas,7340070
2018,IA,Nuclear,4895399
2018,IA,Petroleum,110565
2018,IA,Solar,11456
2018,IA,Wind,21334057
2018,ID,Total,18172120
2018,ID,Coal,20338
2018,ID,Hydro,11024342
2018,ID,Natural Gas,3278742
2018,ID,Petroleum,57
2018,ID,Solar,555964
2018,ID,Wind,2655052
2018,IL,Total,188003357
2018,IL,Coal,59641924
2018,IL,Hydro,146528
2018,IL,Natural Gas,17240919
2018,IL,Nuclear,98101527
2018,IL,Petroleum,53111
2018,IL,Solar,66050
2018,IL,Wind,11898984
2018,IN,Total,113459711
2018,IN,Coal,77455229
2018,IN,Hydro,222661
2018,IN,Natural Gas,26816995
2018,IN,Petroleum,130617
2018,IN,Solar,290717
2018,IN,Wind,5437153
2018,KS,Total,51710213
2018,KS,Coal,20473983
2018,KS,Hydro,26420
2018,KS,Natural Gas,3005715
2018,KS,Nuclear,9168289
2018,KS,Petroleum,52016
2018,KS,Solar,7727
2018,KS,Wind,18907502
2018,KY,Total,78804497
2018,KY,Coal,59168143
2018,KY,Hydro,4417833
2018,KY,Natural Gas,14614999
2018,KY,Petroleum,69992
2018,KY,Solar,39436
2018,LA,Total,102128485
2018,LA,Coal,11786724
2018,LA,Hydro,1179855
2018,LA,Natural Gas,61781774
2018,LA,Nuclear,17152582
2018,LA,Petroleum,4377794
2018,LA,Solar,1518
2018,MA,Total,27172882
2018,MA,Coal,0
2018,MA,Hydro,1133620
2018,MA,Natural Gas,18385821
2018,MA,Nuclear,4441563
2018,MA,Petroleum,460716
2018,MA,Solar,978311
2018,MA,Wind,220982
2018,MD,Total,43809648
2018,MD,Coal,10066924
2018,MD,Hydro,2830886
2018,MD,Natural Gas,13849673
2018,MD,Nuclear,14987931
2018,MD,Petroleum,260015
2018,MD,Solar,396720
2018,MD,Wind,569984
2018,ME,Total,11280700
2018,ME,Coal,70828
2018,ME,Hydro,3261054
2018,ME,Natural Gas,2330717
2018,ME,Petroleum,189107
2018,ME,Solar,12032
2018,ME,Wind,2384295
2018,MI,Total,115837095
2018,MI,Coal,42330864
2018,MI,Hydro,1569199
2018,MI,Natural Gas,30986892
2018,MI,Nuclear,30478694
2018,MI,Petroleum,1213512
2018,MI,Solar,118153
2018,MI,Wind,5457252
2018,MN,Total,61517441
2018,MN,Coal,23455356
2018,MN,Hydro,1053504
2018,MN,Natural Gas,8555294
2018,MN,Nuclear,14601329
2018,MN,Petroleum,46574
2018,MN,Solar,1042021
2018,MN,Wind,10713650
2018,MO,Total,85095384
2018,MO,Coal,63355135
2018,MO,Hydro,828392
2018,MO,Natural Gas,7050055
2018,MO,Nuclear,10655279
2018,MO,Petroleum,99755
2018,MO,Solar,91231
2018,MO,Wind,2834677
2018,MS,Total,63473771
2018,MS,Coal,5280043
2018,MS,Natural Gas,49481811
2018,MS,Nuclear,6919470
2018,MS,Petroleum,27310
2018,MS,Solar,325853
2018,MT,Total,28212831
2018,MT,Coal,13360026
2018,MT,Hydro,11404609
2018,MT,Natural Gas,476370
2018,MT,Petroleum,446004
2018,MT,Solar,34012
2018,MT,Wind,2153392
2018,NC,Total,134249497
2018,NC,Coal,31690469
2018,NC,Hydro,6605429
2018,NC,Natural Gas,43445749
2018,NC,Nuclear,42076949
2018,NC,Petroleum,633081
2018,NC,Solar,6110378
2018,NC,Wind,542772
2018,ND,Total,42615321
2018,ND,Coal,27540665
2018,ND,Hydro,3180154
2018,ND,Natural Gas,1019273
2018,ND,Petroleum,38343
2018,ND,Wind,10732913
2018,NE,Total,36966216
2018,NE,Coal,23305208
2018,NE,Hydro,1382073
2018,NE,Natural Gas,964790
2018,NE,Nuclear,5632140
2018,NE,Petroleum,12474
2018,NE,Solar,27112
2018,NE,Wind,5549106
2018,NH,Total,17087156
2018,NH,Coal,660307
2018,NH,Hydro,1354988
2018,NH,Natural Gas,2991539
2018,NH,Nuclear,10061696
2018,NH,Petroleum,178080
2018,NH,Wind,406659
2018,NJ,Total,75033600
2018,NJ,Coal,1193288
2018,NJ,Hydro,35538
2018,NJ,Natural Gas,38863492
2018,NJ,Nuclear,31982106
2018,NJ,Petroleum,362365
2018,NJ,Solar,990420
2018,NJ,Wind,22596
2018,NM,Total,32673682
2018,NM,Coal,13401532
2018,NM,Hydro,149546
2018,NM,Natural Gas,11628177
2018,NM,Petroleum,20737
2018,NM,Solar,1348576
2018,NM,Wind,6091551
2018,NV,Total,39640241
2018,NV,Coal,2485046
2018,NV,Hydro,1881266
2018,NV,Natural Gas,26688612
2018,NV,Petroleum,10245
2018,NV,Solar,4718895
2018,NV,Wind,312348
2018,NY,Total,132520501
2018,NY,Coal,690386
2018,NY,Hydro,29630000
2018,NY,Natural Gas,50810426
2018,NY,Nuclear,42919011
2018,NY,Petroleum,1590710
2018,NY,Solar,297472
2018,NY,Wind,3998333
2018,OH,Total,127937288
2018,OH,Coal,58726962
2018,OH,Hydro,244019
2018,OH,Natural Gas,45967180
2018,OH,Nuclear,18315007
2018,OH,Petroleum,1315746
2018,OH,Solar,119055
2018,OH,Wind,1750022
2018,OK,Total,87181402
2018,OK,Coal,14906747
2018,OK,Hydro,2034897
2018,OK,Natural Gas,42570657
2018,OK,Petroleum,17987
2018,OK,Solar,61626
2018,OK,Wind,27338228
2018,OR,Total,64113560
2018,OR,Coal,1476391
2018,OR,Hydro,35442773
2018,OR,Natural Gas,17922777
2018,OR,Petroleum,4856
2018,OR,Solar,571696
2018,OR,Wind,7447442
2018,PA,Total,215385830
2018,PA,Coal,44086284
2018,PA,Hydro,4261757
2018,PA,Natural Gas,76390859
2018,PA,Nuclear,83476744
2018,PA,Petroleum,625647
2018,PA,Solar,62475
2018,PA,Wind,3566917
2018,RI,Total,8375257
2018,RI,Coal,0
2018,RI,Hydro,4100
2018,RI,Natural Gas,7896940
2018,RI,Petroleum,75714
2018,RI,Solar,28866
2018,RI,Wind,158606
2018,SC,Total,99364088
2018,SC,Coal,19497485
2018,SC,Hydro,3013720
2018,SC,Natural Gas,21653796
2018,SC,Nuclear,52716469
2018,SC,Petroleum,343903
2018,SC,Solar,510494
2018,SD,Total,12616396
2018,SD,Coal,2339337
2018,SD,Hydro,6266270
2018,SD,Natural Gas,1167719
2018,SD,Petroleum,6396
2018,SD,Solar,1672
2018,SD,Wind,2835002
2018,TN,Total,81554917
2018,TN,Coal,20966713
2018,TN,Hydro,10292725
2018,TN,Natural Gas,13398703
2018,TN,Nuclear,36176382
2018,TN,Petroleum,129555
2018,TN,Solar,167594
2018,TN,Wind,41009
2018,TX,Total,477352425
2018,TX,Coal,111722643
2018,TX,Hydro,1126378
2018,TX,Natural Gas,239713084
2018,TX,Nuclear,41185739
2018,TX,Petroleum,129313
2018,TX,Solar,3205647
2018,TX,Wind,75700434
2018,UT,Total,39375424
2018,UT,Coal,25912474
2018,UT,Hydro,927097
2018,UT,Natural Gas,8724119
2018,UT,Petroleum,36574
2018,UT,Solar,2223706
2018,UT,Wind,794555
2018,VA,Total,95509121
2018,VA,Coal,9266276
2018,VA,Hydro,1764860
2018,VA,Natural Gas,50160301
2018,VA,Nuclear,29251668
2018,VA,Petroleum,950411
2018,VA,Solar,763072
2018,VT,Total,2178915
2018,VT,Hydro,1268189
2018,VT,Natural Gas,1797
2018,VT,Petroleum,3132
2018,VT,Solar,106740
2018,VT,Wind,373346
2018,WA,Total,116756729
2018,WA,Coal,5382866
2018,WA,Hydro,80883377
2018,WA,Natural Gas,10535078
2018,WA,Nuclear,9708441
2018,WA,Petroleum,23656
2018,WA,Solar,1695
2018,WA,Wind,7900094
2018,WI,Total,65936803
2018,WI,Coal,33322379
2018,WI,Hydro,2392010
2018,WI,Natural Gas,16798656
2018,WI,Nuclear,10129122
2018,WI,Petroleum,137511
2018,WI,Solar,39682
2018,WI,Wind,1637658
2018,WV,Total,67249025
2018,WV,Coal,62038835
2018,WV,Hydro,1847643
2018,WV,Natural Gas,1420390
2018,WV,Petroleum,158885
2018,WV,Wind,1769984
2018,WY,Total,46112136
2018,WY,Coal,39679287
2018,WY,Hydro,975702
2018,WY,Natural Gas,896122
2018,WY,Petroleum,40136
2018,WY,Solar,824
2018,WY,Wind,4057158
2019,AK,Total,6070843
2019,AK,Coal,683055
2019,AK,Hydro,1623366
2019,AK,Natural Gas,2686990
2019,AK,Petroleum,901196
2019,AK,Wind,142591
2019,AL,Total,142679433
2019,AL,Coal,26655068
2019,AL,Hydro,11405216
2019,AL,Natural Gas,57197370
2019,AL,Nuclear,43656862
2019,AL,Petroleum,19920
2019,AL,Solar,384939
2019,AR,Total,64442898
2019,AR,Coal,23313201
2019,AR,Hydro,4134698
2019,AR,Natural Gas,21772400
2019,AR,Nuclear,13574947
2019,AR,Petroleum,47144
2019,AR,Solar,210333
2019,AZ,Total,113551987
2019,AZ,Coal,23217974
2019,AZ,Hydro,6204439
2019,AZ,Natural Gas,46084367
2019,AZ,Nuclear,31920368
2019,AZ,Petroleum,63748
2019,AZ,Solar,5278019
2019,AZ,Wind,554374
2019,CA,Total,201784204
2019,CA,Coal,240456
2019,CA,Hydro,38354769
2019,CA,Natural Gas,85840775
2019,CA,Nuclear,16165384
2019,CA,Petroleum,50953
2019,CA,Solar,28331513
2019,CA,Wind,13735069
2019,CO,Total,56337734
2019,CO,Coal,25320503
2019,CO,Hydro,1811001
2019,CO,Natural Gas,17097116
2019,CO,Petroleum,7962
2019,CO,Solar,1218220
2019,CO,Wind,10852376
2019,CT,Total,40050038
2019,CT,Coal,53052
2019,CT,Hydro,427917
2019,CT,Natural Gas,21343095
2019,CT,Nuclear,16733398
2019,CT,Petroleum,12196
2019,CT,Solar,138453
2019,CT,Wind,12215
2019,DE,Total,5258538
2019,DE,Coal,119120
2019,DE,Natural Gas,4806239
2019,DE,Petroleum,18718
2019,DE,Solar,53807
2019,DE,Wind,5270
2019,FL,Total,245603485
2019,FL,Coal,21248194
2019,FL,Hydro,209882
2019,FL,Natural Gas,182006842
2019,FL,Nuclear,29108066
2019,FL,Petroleum,1525284
2019,FL,Solar,3901445
2019,GA,Total,128691569
2019,GA,Coal,25245308
2019,GA,Hydro,3956224
2019,GA,Natural Gas,58619997
2019,GA,Nuclear,33591181
2019,GA,Petroleum,247308
2019,GA,Solar,2160770
2019,HI,Total,9749998
2019,HI,Coal,1301946
2019,HI,Hydro,94542
2019,HI,Petroleum,6864169
2019,HI,Solar,268138
2019,HI,Wind,529310
2019,IA,Total,62649563
2019,IA,Coal,22159203
2019,IA,Hydro,796268
2019,IA,Natural Gas,7781686
2019,IA,Nuclear,5235716
2019,IA,Petroleum,140758
2019,IA,Solar,15436
2019,IA,Wind,26304990
2019,ID,Total,18407812
2019,ID,Coal,21008
2019,ID,Hydro,10333235
2019,ID,Natural Gas,4266684
2019,ID,Petroleum,231
2019,ID,Solar,556839
2019,ID,Wind,2550811
2019,IL,Total,184470052
2019,IL,Coal,48788322
2019,IL,Hydro,123811
2019,IL,Natural Gas,21345588
2019,IL,Nuclear,98735488
2019,IL,Petroleum,43556
2019,IL,Solar,61962
2019,IL,Wind,14459597
2019,IN,Total,102505381
2019,IN,Coal,60761806
2019,IN,Hydro,255983
2019,IN,Natural Gas,32041895
2019,IN,Petroleum,126745
2019,IN,Solar,322601
2019,IN,Wind,6216030
2019,KS,Total,50887992
2019,KS,Coal,17314601
2019,KS,Hydro,20473
2019,KS,Natural Gas,3024463
2019,KS,Nuclear,9247734
2019,KS,Petroleum,78140
2019,KS,Solar,11323
2019,KS,Wind,21123539
2019,KY,Total,71804254
2019,KY,Coal,51714430
2019,KY,Hydro,4231542
2019,KY,Natural Gas,15341467
2019,KY,Petroleum,50359
2019,KY,Solar,44999
2019,LA,Total,100174762
2019,LA,Coal,7418814
2019,LA,Hydro,1365664
2019,LA,Natural Gas,69522954
2019,LA,Nuclear,13981335
2019,LA,Petroleum,3188535
2019,LA,Solar,1506
2019,MA,Total,21515636
2019,MA,Coal,0
2019,MA,Hydro,975560
2019,MA,Natural Gas,15406573
2019,MA,Nuclear,2177204
2019,MA,Petroleum,103610
2019,MA,Solar,1163776
2019,MA,Wind,210817
2019,MD,Total,39325595
2019,MD,Coal,5721573
2019,MD,Hydro,2188051
2019,MD,Natural Gas,14605261
2019,MD,Nuclear,15012922
2019,MD,Petroleum,67269
2019,MD,Solar,494311
2019,MD,Wind,520269
2019,ME,Total,10490562
2019,ME,Coal,71054
2019,ME,Hydro,3499341
2019,ME,Natural Gas,1797271
2019,ME,Petroleum,34703
2019,ME,Solar,7050
2019,ME,Wind,2493932
2019,MI,Total,116701488
2019,MI,Coal,37341489
2019,MI,Hydro,1649789
2019,MI,Natural Gas,34429525
2019,MI,Nuclear,32909275
2019,MI,Petroleum,915188
2019,MI,Solar,142961
2019,MI,Wind,5825705
2019,MN,Total,59379390
2019,MN,Coal,17804538
2019,MN,Hydro,1056034
2019,MN,Natural Gas,12607035
2019,MN,Nuclear,14104547
2019,MN,Petroleum,50645
2019,MN,Solar,1248833
2019,MN,Wind,10964869
2019,MO,Total,78278751
2019,MO,Coal,55686285
2019,MO,Hydro,2215998
2019,MO,Natural Gas,7674804
2019,MO,Nuclear,9189863
2019,MO,Petroleum,97145
2019,MO,Solar,99782
2019,MO,Wind,2857890
2019,MS,Total,65958760
2019,MS,Coal,4414340
2019,MS,Natural Gas,48780505
2019,MS,Nuclear,11032514
2019,MS,Petroleum,13703
2019,MS,Solar,322340
2019,MT,Total,27797079
2019,MT,Coal,14100662
2019,MT,Hydro,10004523
2019,MT,Natural Gas,507213
2019,MT,Petroleum,464604
2019,MT,Solar,29393
2019,MT,Wind,2373356
2019,NC,Total,131173861
2019,NC,Coal,30672101
2019,NC,Hydro,6185746
2019,NC,Natural Gas,41146865
2019,NC,Nuclear,41915605
2019,NC,Petroleum,192132
2019,NC,Solar,7451338
2019,NC,Wind,523139
2019,ND,Total,41147324
2019,ND,Coal,25151437
2019,ND,Hydro,3179292
2019,ND,Natural Gas,1470585
2019,ND,Petroleum,33587
2019,ND,Wind,11213025
2019,NE,Total,37297615
2019,NE,Coal,20385423
2019,NE,Hydro,1340252
2019,NE,Natural Gas,1276856
2019,NE,Nuclear,6951600
2019,NE,Petroleum,16168
2019,NE,Solar,31706
2019,NE,Wind,7211092
2019,NH,Total,18026595
2019,NH,Coal,343015
2019,NH,Hydro,1462043
2019,NH,Natural Gas,3582516
2019,NH,Nuclear,10906923
2019,NH,Petroleum,30090
2019,NH,Wind,433405
2019,NJ,Total,71018774
2019,NJ,Coal,1041529
2019,NJ,Hydro,26468
2019,NJ,Natural Gas,40449133
2019,NJ,Nuclear,26637324
2019,NJ,Petroleum,142423
2019,NJ,Solar,1164721
2019,NJ,Wind,21996
2019,NM,Total,35174510
2019,NM,Coal,14691665
2019,NM,Hydro,158180
2019,NM,Natural Gas,11803192
2019,NM,Petroleum,183601
2019,NM,Solar,1365900
2019,NM,Wind,6892087
2019,NV,Total,39889660
2019,NV,Coal,2735457
2019,NV,Hydro,2242057
2019,NV,Natural Gas,25774966
2019,NV,Petroleum,12345
2019,NV,Solar,4810511
2019,NV,Wind,329399
2019,NY,Total,131603289
2019,NY,Coal,421951
2019,NY,Hydro,30620895
2019,NY,Natural Gas,47612134
2019,NY,Nuclear,44865018
2019,NY,Petroleum,511768
2019,NY,Solar,523640
2019,NY,Wind,4455881
2019,OH,Total,121550123
2019,OH,Coal,46764529
2019,OH,Hydro,402631
